Filename,site,Prefix,N_column,S_column,Start_year,End_year,N_years,p_val_ttest,p_val_slope,std_N,std_S,Mean,Slope,R2
cana593.rwl.csv,CANA593,YNG935,YNG935N,YNG935S,1901,1998,98,7.90E-12,0.000490814,0.172742597,0.098363269,0.828312911,0.003473108,0.119459112
cana593.rwl.csv,CANA593,YNG936,YNG936N,YNG936S,1901,1998,98,6.49E-11,1.22E-05,0.049019591,0.106176784,1.33201712,-0.006347946,0.181587198
cana593.rwl.csv,CANA593,YNG947,YNG947N,YNG947S,1901,1998,98,0.000357756,0.040534672,0.132296779,0.153367369,1.166210256,-0.003321997,0.042978153
cana593b.rwl.csv,CANA593B,YNG935,YNG935N,YNG935S,1901,1997,97,3.05E-50,0.002988166,0.077971146,0.075194986,1.193105802,0.000768781,0.089054218
cana593b.rwl.csv,CANA593B,YNG936,YNG936N,YNG936S,1901,1997,97,0.017475184,3.29E-17,0.119155158,0.061972399,1.020793825,0.001767439,0.528954247
cana593b.rwl.csv,CANA593B,YNG941,YNG941N,YNG941S,1901,1997,97,6.04E-08,0.000147576,0.081046663,0.111072643,1.039583226,-0.000879146,0.141354521
cana594.rwl.csv,CANA594,YC402,YC402N,YC402S,1901,2003,103,8.66E-20,8.79E-10,0.169282788,0.154034833,0.723685395,0.004311119,0.311907661
cana597.rwl.csv,CANA597,YF203,YF203N,YF203S,1901,2001,101,4.25E-09,0.013455309,0.087315638,0.068888954,0.827103577,-0.003192422,0.060126661
cana597.rwl.csv,CANA597,YF207,YF207N,YF207S,1901,2001,101,3.17E-05,2.96E-15,0.129512788,0.114901514,1.71252984,-0.019281095,0.468595292
cana597.rwl.csv,CANA597,YF222,YF222N,YF222S,1901,2001,101,7.13E-07,2.90E-22,0.101080715,0.125809133,0.844072636,0.009600599,0.615418174
cana597.rwl.csv,CANA597,FARR30,FARR30N,FARR30S,1901,2004,104,0.004883781,8.97E-15,0.103448694,0.083503489,1.166592939,-0.008948226,0.446821146
cana598.rwl.csv,CANA598,YWW27,YWW27N,YWW27S,1901,2001,101,9.99E-09,9.98E-07,0.122626369,0.118038214,0.809976274,-0.007860103,0.215679624
cana598b.rwl.csv,CANA598B,YWW08,YWW08N,YWW08S,1901,1998,98,5.59E-05,0.005133473,0.091696024,0.060357547,0.968414699,0.000846871,0.078732095
cana600.rwl.csv,CANA600,L0003,L0003N,L0003S,1901,1999,99,7.30E-22,2.19E-06,0.198615085,0.118942316,0.596167805,0.004344071,0.207300773
cana600.rwl.csv,CANA600,L0006,L0006N,L0006S,1901,1991,91,2.69E-18,0.001966119,0.135144572,0.197711041,1.791841047,-0.0084799,0.10259815
cana600.rwl.csv,CANA600,L0008,L0008N,L0008S,1901,1999,99,8.48E-13,4.88E-06,0.194342003,0.208608354,1.292837773,0.005102677,0.194563396
cana600.rwl.csv,CANA600,L9934,L9934N,L9934S,1901,1998,98,4.10E-24,0.002019986,0.171260408,0.219100247,1.626571525,-0.006704626,0.094980082
cana600.rwl.csv,CANA600,L9939,L9939N,L9939S,1901,1996,96,1.90E-07,0.024462072,0.215263211,0.187608927,1.624103813,0.013479623,0.052693283
cana600.rwl.csv,CANA600,L9947,L9947N,L9947S,1901,1998,98,1.16E-05,0.018833885,0.098026684,0.107726864,1.183489099,0.003364843,0.056129276
cana600.rwl.csv,CANA600,L9948,L9948N,L9948S,1901,1949,49,0.000153258,0.003823965,0.053534297,0.077318555,1.434654288,0.037878797,0.164617341
cana600.rwl.csv,CANA600,YLL11,YLL11N,YLL11S,1901,2001,101,4.87E-15,2.14E-14,0.231010411,0.311971669,1.295797569,0.008266251,0.447193102
cana600.rwl.csv,CANA600,YLL13,YLL13N,YLL13S,1901,1933,33,0.187409907,0.008297702,0.14518494,0.085769776,0.995851197,-0.014094631,0.204161852
cana600.rwl.csv,CANA600,YLL14,YLL14N,YLL14S,1901,1997,97,0.000308491,6.13E-12,0.28505024,0.206839312,1.284293678,0.008210136,0.393647617
cana600.rwl.csv,CANA600,YLL20,YLL20N,YLL20S,1901,2001,101,1.98E-27,3.40E-05,0.126346925,0.170155633,1.58066942,0.006521109,0.161525961
cana600.rwl.csv,CANA600,YLL22,YLL22N,YLL22S,1901,2001,101,0.056868158,3.15E-05,0.174336979,0.111493444,1.640685457,0.02356473,0.165884916
cana600.rwl.csv,CANA600,YLL23,YLL23N,YLL23S,1901,2001,101,0.689441092,0.005823268,0.218929742,0.288840126,0.962648011,-0.002637095,0.074291999
cana600b.rwl.csv,CANA600B,LLB42,LLB42N,LLB42S,1901,2000,100,0.058714588,0.002197237,0.122395977,0.086748491,0.992541042,0.000599865,0.091689722
cana600b.rwl.csv,CANA600B,LLB19,LLB19N,LLB19S,1901,1978,78,7.53E-10,2.41E-27,0.187195708,0.106702034,1.074990441,0.003601477,0.788364525
cana601.rwl.csv,CANA601,LAPR13,LAPR13N,LAPR13S,1901,2005,105,5.79E-07,1.19E-24,0.309199733,0.384558183,0.842875823,-0.010514119,0.640989115
cana601.rwl.csv,CANA601,LAPR65,LAPR65N,LAPR65S,1901,1988,88,0.22163158,0.00208764,0.711860461,0.510214569,0.99382905,-0.003717413,0.104848377
cana601b.rwl.csv,CANA601B,LAPB13,LAPB13N,LAPB13S,1901,2004,104,2.49E-11,5.81E-14,0.074845262,0.130738315,1.066952722,-0.001971068,0.426432882
cana602.rwl.csv,CANA602,YB224,YB224N,YB224S,1901,2001,101,0.008032867,6.18E-16,0.46657456,0.402407545,1.107947475,0.006106568,0.484982088
cana602b.rwl.csv,CANA602B,YB224,YB224N,YB224S,1901,2000,100,0.013117846,0.010414854,0.10819581,0.120070752,0.98739315,-0.000462585,0.065090101
cana603.rwl.csv,CANA603,YM401,YM401N,YM401S,1901,1999,99,0.000208835,8.99E-11,0.130764354,0.126911288,0.905873952,0.004972718,0.353023407
cana603b.rwl.csv,CANA603B,YM401,YM401N,YM401S,1901,2002,102,5.38E-10,2.24E-19,0.107852867,0.081382209,0.959625566,0.001572311,0.556908118
cana604.rwl.csv,CANA604,YE201,YE201N,YE201S,1901,1945,45,3.35E-07,2.63E-08,0.078845534,0.138832899,1.264261971,0.015516682,0.517131131
cana604.rwl.csv,CANA604,YE219,YE219N,YE219S,1901,2001,101,6.41E-08,4.14E-25,0.142889461,0.08613864,0.889223838,0.01160546,0.662855822
cana604.rwl.csv,CANA604,MTMR03,MTMR03N,MTMR03S,1901,2005,105,0.607090049,9.51E-33,0.295862269,0.39382347,1.001795812,-0.012668435,0.749682175
cana604.rwl.csv,CANA604,MTMR29,MTMR29N,MTMR29S,1901,2005,105,0.00027701,0.000169921,0.116923265,0.133645304,1.111581715,0.003111859,0.128829524
cana604b.rwl.csv,CANA604B,MTMB03,MTMB03N,MTMB03S,1901,2004,104,0.000204979,1.31E-19,0.04630658,0.11225288,0.970114041,-0.002016423,0.554389506
cana605.rwl.csv,CANA605,ROSR23,ROSR23N,ROSR23S,1901,2005,105,0.359135096,4.08E-38,0.195729863,0.369333227,1.00144728,-0.010451341,0.802960363
cana605b.rwl.csv,CANA605B,ROSB23,ROSB23N,ROSB23S,1901,2004,104,2.05E-09,0.020775167,0.058818337,0.078150001,0.970679065,0.000349799,0.05130108
cana609.rwl.csv,CANA609,01_17,01_17N,01_17S,1901,2015,115,0.774505605,0.036602676,0.366253675,0.36958106,1.062208844,-0.002244864,0.03808854
cana609.rwl.csv,CANA609,01_26,01_26N,01_26S,1999,2015,17,0.004458146,0.007959563,0.306920185,0.439002881,1.713189052,0.138274533,0.384139289
cana609.rwl.csv,CANA609,01_29,01_29N,01_29S,1984,2015,32,0.208439585,0.03164621,0.722048776,0.567131204,1.257106272,0.020861707,0.14952177
cana609.rwl.csv,CANA609,01_34,01_34N,01_34S,1901,2015,115,9.19E-10,3.26E-06,0.313328335,0.270883939,1.375583044,0.007943522,0.175115147
cana609.rwl.csv,CANA609,01_36,01_36N,01_36S,1927,2012,86,1.75E-15,1.07E-07,0.293022762,0.232731241,1.421028871,0.009043107,0.286909247
cana609.rwl.csv,CANA609,01_39,01_39N,01_39S,1919,2015,97,7.77E-16,0.000274189,0.352422063,0.324875108,1.35478471,0.004385398,0.130715057
cana609.rwl.csv,CANA609,01_47,01_47N,01_47S,1944,2015,72,0.942346529,7.79E-06,0.399323371,0.432582027,1.034297766,-0.006471093,0.249906979
cana609.rwl.csv,CANA609,01_49,01_49N,01_49S,1969,2015,47,1.16E-07,0.008407424,0.57150984,0.377767677,0.761543071,-0.007508036,0.144462228
cana609.rwl.csv,CANA609,01_51,01_51N,01_51S,1989,2015,27,0.62899693,0.001226521,0.181096691,0.22306145,1.034983435,0.020359148,0.346970196
cana609.rwl.csv,CANA609,01_57,01_57N,01_57S,1985,2015,31,0.018706353,1.35E-09,0.317820535,0.289371585,0.931354665,-0.049267068,0.72374769
cana609.rwl.csv,CANA609,01_58,01_58N,01_58S,1994,2015,22,0.149305655,0.003880052,0.509280326,0.700679324,1.262144015,-0.056589826,0.347613686
cana609.rwl.csv,CANA609,01_61,01_61N,01_61S,1987,2015,29,7.42E-11,1.82E-05,0.294419777,0.391613751,1.865655691,0.050108197,0.49964521
cana609.rwl.csv,CANA609,01_62,01_62N,01_62S,1991,2015,25,0.015188638,0.034813555,0.555506676,0.42178312,0.940164551,-0.012408111,0.179505086
cana609.rwl.csv,CANA609,01_79,01_79N,01_79S,1952,2015,64,6.66E-15,7.76E-07,0.088892966,0.279470118,2.356359776,0.032261355,0.327585038
cana609.rwl.csv,CANA609,01_82,01_82N,01_82S,1983,2015,33,8.48E-07,0.020108802,0.273112323,0.31587121,1.2618632,0.010551431,0.16227224
cana609.rwl.csv,CANA609,01_83,01_83N,01_83S,1989,2015,27,0.7251274,0.030255983,0.570687345,0.466412935,1.047279954,0.009270959,0.174295077
cana609.rwl.csv,CANA609,01_93,01_93N,01_93S,1950,2015,66,4.51E-17,0.041455754,0.126898083,0.295677484,1.770737045,0.007927903,0.063367466
cana609.rwl.csv,CANA609,02_03,02_03N,02_03S,1960,2015,56,0.132702114,7.18E-06,0.088710093,0.092430388,0.977051188,-0.009311928,0.313691485
cana609.rwl.csv,CANA609,02_09,02_09N,02_09S,1943,2015,73,9.98E-34,0.012382387,0.389625694,0.279368035,0.531312689,-0.001486142,0.08489865
cana609.rwl.csv,CANA609,02_12,02_12N,02_12S,1941,2015,75,1.49E-05,0.037190576,0.196773249,0.205353837,0.922533127,-0.001762924,0.058123885
cana609.rwl.csv,CANA609,02_13,02_13N,02_13S,1950,2015,66,0.000332851,0.001061925,0.141588063,0.126845996,1.505975025,0.017628191,0.1552695
chn088.rwl.csv,CHN088,S1T02,S1T02N,S1T02S,1902,2015,114,0.000151396,0.003040914,0.608738856,0.75552612,1.119382547,-0.002366722,0.07574383
chn088.rwl.csv,CHN088,S1T03,S1T03N,S1T03S,1901,2015,115,1.55E-12,2.24E-08,0.707003971,0.706103931,1.414700057,0.011041848,0.242667578
chn088.rwl.csv,CHN088,S1T04,S1T04N,S1T04S,1901,2015,115,4.49E-06,8.85E-08,0.540085919,0.58673471,0.815714348,-0.005574729,0.224525263
chn088.rwl.csv,CHN088,S1T07,S1T07N,S1T07S,1919,2015,97,0.890989184,6.37E-05,0.817354412,0.895972422,1.519116006,0.024978117,0.155651523
chn088.rwl.csv,CHN088,S1T08,S1T08N,S1T08S,1920,2015,96,0.008846721,7.80E-06,0.923778847,0.771391763,1.373613562,0.014708813,0.19243061
chn088.rwl.csv,CHN088,S1T10,S1T10N,S1T10S,1901,2015,115,0.013398041,3.20E-08,0.396304785,0.417847413,1.260875956,0.010187719,0.239857197
chn088.rwl.csv,CHN088,S1T13,S1T13N,S1T13S,1968,2015,48,0.266469875,0.002533445,0.53342713,0.756371049,1.068045135,0.009804761,0.181522207
chn088.rwl.csv,CHN088,S1T14,S1T14N,S1T14S,1945,2015,71,0.002111542,0.041200915,0.586338741,0.552211103,0.939026472,0.005281507,0.059025212
chn088.rwl.csv,CHN088,S1T16,S1T16N,S1T16S,1965,2015,51,0.002210512,3.81E-05,0.609837394,0.729059238,0.869350819,-0.012505146,0.2950895
chn088.rwl.csv,CHN088,S1T18,S1T18N,S1T18S,1901,2015,115,1.59E-15,0.001909794,0.762327371,0.49577441,0.807483972,0.001687904,0.082070284
chn088.rwl.csv,CHN088,S1T19,S1T19N,S1T19S,1901,2015,115,2.35E-11,0.000198173,0.807256109,0.498282297,0.788014267,0.004871843,0.115815418
chn089.rwl.csv,CHN089,S2T01,S2T01N,S2T01S,1980,2015,36,9.90E-05,0.002518778,1.151005737,1.054160465,1.30406687,0.017574151,0.238391348
chn089.rwl.csv,CHN089,S2T02,S2T02N,S2T02S,1973,2015,43,0.028073906,0.007397516,1.481630899,0.837480732,0.972641839,-0.009881883,0.162291917
chn089.rwl.csv,CHN089,S2T05,S2T05N,S2T05S,1980,2015,36,3.71E-05,0.006644783,1.477338958,1.088752745,0.766318236,0.012259682,0.19733103
chn089.rwl.csv,CHN089,S2T07,S2T07N,S2T07S,1974,2015,42,4.56E-21,0.002697069,2.298529399,1.361965619,0.489037776,-0.002898793,0.203733961
chn089.rwl.csv,CHN089,S2T11,S2T11N,S2T11S,1972,2015,44,3.97E-20,3.64E-10,1.266371103,1.134494024,0.573757203,-0.009721661,0.611699762
chn089.rwl.csv,CHN089,S2T13,S2T13N,S2T13S,1984,2015,32,0.006164357,8.97E-06,1.172895121,1.230638275,0.89362974,-0.015197022,0.487124802
chn089.rwl.csv,CHN089,S2T14,S2T14N,S2T14S,1969,2015,47,4.37E-05,0.010717331,1.265351797,1.317008847,1.264171877,0.009134551,0.136100404
chn089.rwl.csv,CHN089,S2T15,S2T15N,S2T15S,1926,2015,90,1.21E-08,2.68E-05,0.766331151,0.878027127,1.645153859,-0.011387448,0.182496102
chn089.rwl.csv,CHN089,S2T16,S2T16N,S2T16S,1966,2015,50,0.321637051,0.001251863,1.147507396,1.132522992,1.047701829,-0.006715081,0.196798562
chn089.rwl.csv,CHN089,S2T03,S2T03N,S2T03S,1968,2015,48,1.68E-08,0.006557828,1.761374383,1.272121629,0.644275454,-0.010597473,0.14988972
chn089.rwl.csv,CHN089,S2T17,S2T17N,S2T17S,1972,2015,44,0.068141015,1.22E-07,1.019955021,0.715945944,0.957784413,-0.014459811,0.490357884
chn089.rwl.csv,CHN089,S2T10,S2T10N,S2T10S,1978,2015,38,0.288858634,0.032811435,1.237104291,1.285451833,0.969072313,-0.00603622,0.120405688
ct001.rwl.csv,CT001,BP2,BP2N,BP2S,1901,1982,82,6.58E-12,0.002487323,0.256823999,0.246134341,0.764153605,-0.006015958,0.108708554
ct001.rwl.csv,CT001,BP8,BP8N,BP8S,1901,1985,85,4.30E-07,1.17E-12,0.300202219,0.267695582,1.247502346,0.010075034,0.45797676
ct001.rwl.csv,CT001,BP10,BP10N,BP10S,1901,1985,85,0.732048313,1.19E-06,0.236029125,0.323547952,0.959771044,-0.008193288,0.248670295
ct002.rwl.csv,CT002,NF3,NF3N,NF3S,1901,1972,72,1.84E-18,3.31E-11,0.610567718,0.645553574,2.143046213,0.026953654,0.468792853
ct002.rwl.csv,CT002,NF5,NF5N,NF5S,1901,1985,85,0.045234913,1.33E-06,0.816087801,0.619446577,1.034534122,0.008897562,0.246763603
ct002.rwl.csv,CT002,NF8,NF8N,NF8S,1901,1984,84,2.07E-15,1.33E-23,0.168901313,0.526333116,1.748942366,-0.02181811,0.707587424
ct003.rwl.csv,CT003,NMC25,NMC25N,NMC25S,1901,2015,115,0.212210418,3.21E-08,0.744885426,0.615751305,1.445415327,0.015184983,0.239805285
ct003.rwl.csv,CT003,NMC27,NMC27N,NMC27S,1901,2015,115,2.83E-05,0.007069557,0.699777749,0.68352379,1.326206835,-0.005107035,0.062453185
ct003.rwl.csv,CT003,NMC28,NMC28N,NMC28S,1901,2015,115,0.000551454,3.20E-20,0.490416745,0.719342876,1.056982222,0.007493321,0.52957019
ct003.rwl.csv,CT003,NMC29,NMC29N,NMC29S,1913,2015,103,0.00079122,0.005878618,0.702629793,0.661857671,1.096436577,-0.010949273,0.072711571
ct003.rwl.csv,CT003,NMC30,NMC30N,NMC30S,1901,2015,115,1.06E-18,1.50E-10,0.560327416,1.216703802,1.754217904,0.013631574,0.305538766
ct003.rwl.csv,CT003,NMC31,NMC31N,NMC31S,1901,2015,115,4.90E-15,8.57E-05,0.688960001,0.430964226,0.952489722,-0.009067975,0.128144296
ct003.rwl.csv,CT003,NMC32,NMC32N,NMC32S,1901,2015,115,0.912430516,0.001538705,0.404230957,0.428339478,1.039359571,0.002978149,0.085306897
ct003.rwl.csv,CT003,NMC33,NMC33N,NMC33S,1901,2015,115,1.08E-16,0.000991822,1.206644891,0.582419733,0.779640297,-0.010881741,0.091877312
ct003.rwl.csv,CT003,NMC36,NMC36N,NMC36S,1926,2015,90,8.01E-06,0.021507527,0.651392754,0.790238045,1.291135785,-0.004298398,0.058611593
ct003.rwl.csv,CT003,NMC37,NMC37N,NMC37S,1901,2015,115,0.00106069,6.25E-09,0.436403016,0.525902415,1.137730297,0.005604421,0.259182247
ct003.rwl.csv,CT003,NMC38,NMC38N,NMC38S,1901,2015,115,1.33E-10,1.56E-06,0.573966338,0.719773971,1.260962022,0.005558828,0.18540002
ct003.rwl.csv,CT003,NMC39,NMC39N,NMC39S,1908,2015,108,0.83515823,8.88E-11,0.632054186,0.523574216,1.119719316,0.010444382,0.328699577
ct003.rwl.csv,CT003,NMC41,NMC41N,NMC41S,1901,2015,115,2.10E-11,1.26E-05,0.697026241,0.584114423,0.912466008,-0.008729803,0.157196957
ct003.rwl.csv,CT003,NMC46,NMC46N,NMC46S,1901,2015,115,0.000108811,5.48E-17,0.629872741,0.679673295,0.838777722,0.007811659,0.463913923
in042.rwl.csv,IN042,206,206N,206S,1901,1949,49,0.745125909,0.024361529,0.682648183,0.660512674,1.086862776,0.009315511,0.103258412
ma035.rwl.csv,MA035,WMS04,WMS04N,WMS04S,1933,2014,82,0.019990556,0.014035524,0.406769674,0.515818491,1.168295613,-0.006086671,0.073082485
ma035.rwl.csv,MA035,WMS08,WMS08N,WMS08S,1913,2014,102,0.00553697,2.05E-07,0.47631065,0.553414042,0.943326738,-0.005136754,0.23750035
ma035.rwl.csv,MA035,WMS10,WMS10N,WMS10S,1901,2014,114,4.83E-10,1.80E-16,0.32936034,0.387449707,0.834636185,-0.006831114,0.455587756
ma035.rwl.csv,MA035,WMS12,WMS12N,WMS12S,1918,2014,97,0.001854992,2.71E-09,0.517183501,0.519337323,1.097444612,0.004536691,0.31224817
ma035.rwl.csv,MA035,WMS14,WMS14N,WMS14S,1906,2007,102,8.45E-11,0.036941393,0.528932896,0.653702333,1.467800592,0.00639719,0.04280535
ma035.rwl.csv,MA035,WMS16,WMS16N,WMS16S,1924,2014,91,0.009151759,6.91E-06,0.48044836,0.591466127,1.063734435,-0.003346081,0.204214023
ma035.rwl.csv,MA035,WMS18,WMS18N,WMS18S,1901,2014,114,0.010525401,4.65E-12,0.479416628,0.477169851,1.203295209,-0.008066121,0.348776434
ma035.rwl.csv,MA035,WMS19,WMS19N,WMS19S,1916,2014,99,1.27E-07,7.71E-05,0.540557439,0.461139248,1.259913615,0.00508856,0.149502508
ma035.rwl.csv,MA035,WMS20,WMS20N,WMS20S,1901,2014,114,1.60E-06,0.001433151,0.516503968,0.419320452,0.952523828,0.002536576,0.087110787
ma035.rwl.csv,MA035,WMS22,WMS22N,WMS22S,1913,2014,102,0.007250843,0.000197259,0.47398604,0.469678959,1.242434088,-0.007119563,0.129995241
ma035.rwl.csv,MA035,WMS24,WMS24N,WMS24S,1913,2014,102,0.000143359,5.85E-05,0.389868572,0.405359164,1.184166318,0.005097311,0.149816234
ma035.rwl.csv,MA035,WMS26,WMS26N,WMS26S,1926,2014,89,4.29E-05,4.32E-06,0.394422734,0.512695795,1.20566405,0.006693413,0.216584614
ma035.rwl.csv,MA035,WMS30,WMS30N,WMS30S,1919,2014,96,0.263233017,2.79E-07,0.793031948,1.189962087,1.008225081,0.006822587,0.248175652
me021.rwl.csv,ME021,RP04,RP04N,RP04S,1901,1986,86,0.025024117,0.003601524,0.741386185,0.588957587,1.055168668,-0.005515078,0.0965048
me033.rwl.csv,ME033,722-,722-N,722-S,1915,1992,78,1.30E-08,3.24E-07,8.11876738,6.028458196,0.836435622,-0.009522332,0.292229498
me033.rwl.csv,ME033,733-,733-N,733-S,1901,1992,92,9.63E-17,1.34E-06,10.44249685,9.26322481,0.746484565,-0.005185801,0.229739925
me033.rwl.csv,ME033,599-,599-N,599-S,1940,1992,53,0.007140831,0.004696981,9.879448295,6.327897519,0.933323619,-0.011924301,0.146355309
me033.rwl.csv,ME033,505-,505-N,505-S,1941,1992,52,4.55E-07,0.000731027,14.03447876,10.73170602,0.777815844,0.006873802,0.205801209
me034.rwl.csv,ME034,590-,590-N,590-S,1901,1992,92,0.968997096,0.001959194,4.100823899,2.157714811,1.214257968,-0.006411373,0.102663833
me034.rwl.csv,ME034,593-,593-N,593-S,1901,1992,92,5.58E-06,1.12E-09,8.733110949,9.603975589,0.832711732,-0.005715837,0.339320071
me034.rwl.csv,ME034,599-,599-N,599-S,1940,1992,53,0.007140831,0.004696981,9.879448295,6.327897519,0.933323619,-0.011924301,0.146355309
me035.rwl.csv,ME035,722-,722-N,722-S,1915,1992,78,1.30E-08,3.24E-07,8.11876738,6.028458196,0.836435622,-0.009522332,0.292229498
me035.rwl.csv,ME035,729-,729-N,729-S,1964,1992,29,5.19E-06,0.035342064,17.0210369,13.56386615,0.801210009,-0.012693725,0.153836265
me035.rwl.csv,ME035,733-,733-N,733-S,1901,1992,92,9.63E-17,1.34E-06,10.44249685,9.26322481,0.746484565,-0.005185801,0.229739925
me035.rwl.csv,ME035,734-,734-N,734-S,1965,1992,28,1.75E-06,0.000723638,12.62442796,10.25551071,0.765088173,-0.010092294,0.360920213
mi009.rwl.csv,MI009,SP04,SP04N,SP04S,1901,1983,83,2.84E-33,0.001277795,0.14836547,0.205705497,1.593215377,0.004641291,0.120905246
mi009.rwl.csv,MI009,SP07,SP07N,SP07S,1901,1983,83,0.782846873,3.23E-05,0.201364797,0.17301861,1.119542261,-0.00913361,0.197529174
mi009.rwl.csv,MI009,SP15,SP15N,SP15S,1901,1983,83,1.53E-06,0.014710535,0.271336036,0.133600428,0.822373914,-0.003208727,0.071252929
mi009.rwl.csv,MI009,SP24,SP24N,SP24S,1901,1983,83,0.000867896,0.000125131,0.370147337,0.303401424,0.963442554,-0.004395501,0.167030807
mi009.rwl.csv,MI009,SP28,SP28N,SP28S,1901,1983,83,7.26E-14,0.002330651,0.101446778,0.183048113,1.592166394,0.007259627,0.110042664
mi023.rwl.csv,MI023,DUK1095,DUK1095N,DUK1095S,1901,2015,115,9.45E-06,1.55E-05,0.18897641,0.266772798,1.233638518,0.004897716,0.15293966
mi023.rwl.csv,MI023,DUK2019,DUK2019N,DUK2019S,1901,2015,115,2.54E-17,6.44E-13,0.507107449,0.199949958,0.705075016,-0.006908729,0.368421607
mi024.rwl.csv,MI024,HMC2041,HMC2041N,HMC2041S,1901,2013,113,6.59E-15,1.31E-18,0.668558877,0.322963635,0.746658686,-0.012854706,0.504128665
mi024.rwl.csv,MI024,HMC2042,HMC2042N,HMC2042S,1944,2015,72,0.77197169,0.000104893,0.464000865,0.51087707,1.046440525,0.006573354,0.194637685
mi024.rwl.csv,MI024,HMC2044,HMC2044N,HMC2044S,1928,2012,85,1.17E-06,3.30E-06,0.287799822,0.358266008,2.084386676,0.038920058,0.23061005
mi024.rwl.csv,MI024,HMC2045,HMC2045N,HMC2045S,1951,2009,59,0.004991177,0.033492003,0.502372559,0.267701959,1.679069872,0.047179319,0.076883774
mi024.rwl.csv,MI024,HMC4018,HMC4018N,HMC4018S,1921,2014,94,0.048563099,8.85E-13,0.139249027,0.161036952,1.278203813,0.018168451,0.427723627
mi024.rwl.csv,MI024,HMC4038,HMC4038N,HMC4038S,1901,2015,115,3.90E-55,6.77E-12,0.507349973,0.348226926,0.51572949,0.002172685,0.341993549
mi024.rwl.csv,MI024,HMC4119,HMC4119N,HMC4119S,1901,2009,109,2.87E-07,0.001455039,0.227432115,0.155728044,0.926477899,0.006699877,0.090769746
mi024.rwl.csv,MI024,HMC4123,HMC4123N,HMC4123S,1901,2015,115,6.18E-15,2.32E-12,0.447703997,0.454816784,1.374617262,-0.006749407,0.354146768
mi024.rwl.csv,MI024,HMC4124,HMC4124N,HMC4124S,1950,2014,65,4.66E-12,0.037231723,0.105579616,0.23175952,2.36377093,0.022216433,0.067075547
mi024.rwl.csv,MI024,HMC4194,HMC4194N,HMC4194S,1930,2015,86,0.038796751,5.08E-07,0.298283746,0.274605258,1.009508412,-0.011115815,0.2607777
mi025.rwl.csv,MI025,HMC1001,HMC1001N,HMC1001S,1901,2014,114,5.62E-13,7.01E-05,0.378913473,0.199799718,0.734164783,0.003960339,0.132168987
mi025.rwl.csv,MI025,HMC1008,HMC1008N,HMC1008S,1901,2008,108,0.072545298,2.12E-05,0.443799533,0.3652401,1.185701543,0.011496285,0.157439946
mi025.rwl.csv,MI025,HMC1013,HMC1013N,HMC1013S,1901,2012,112,0.045151439,0.025404917,0.351359595,0.49842114,0.916393576,-0.003125672,0.044599789
mi025.rwl.csv,MI025,HMC1018,HMC1018N,HMC1018S,1901,2014,114,0.000347728,0.000169934,0.462381577,0.330621378,1.825280486,-0.014717456,0.119077227
mi025.rwl.csv,MI025,HMC1023,HMC1023N,HMC1023S,1901,2015,115,0.706424023,4.54E-09,0.625735555,0.618676941,1.212167166,-0.013924881,0.263264054
mi025.rwl.csv,MI025,HMC1031,HMC1031N,HMC1031S,1901,2015,115,5.27E-27,3.10E-05,0.279869661,0.386443432,1.426552267,-0.003828585,0.142929916
mi025.rwl.csv,MI025,HMC1033,HMC1033N,HMC1033S,1901,2014,114,1.33E-13,5.18E-08,0.379736939,0.266038076,0.749511291,-0.004291747,0.233476774
mi025.rwl.csv,MI025,HMC1035,HMC1035N,HMC1035S,1901,1941,41,0.819835184,0.005882398,0.147529067,0.141026576,1.149598972,0.018190832,0.178792843
mi025.rwl.csv,MI025,HMC1037,HMC1037N,HMC1037S,1901,1949,49,0.004148173,0.012797462,0.170000783,0.234965396,1.298860732,-0.0171838,0.124747586
mi025.rwl.csv,MI025,HMC1039,HMC1039N,HMC1039S,1901,1949,49,3.93E-19,5.41E-06,0.397230138,0.282172007,0.451864416,-0.007127716,0.358965765
mi025.rwl.csv,MI025,HMC1041,HMC1041N,HMC1041S,1907,2007,101,1.63E-15,0.025315505,0.321610152,0.165844119,0.829256587,0.009242301,0.049513904
mi025.rwl.csv,MI025,HMC3037,HMC3037N,HMC3037S,1901,2015,115,0.00248089,5.15E-06,0.422125585,0.600684301,1.186442822,-0.007364668,0.168648094
mi025.rwl.csv,MI025,HMC3041,HMC3041N,HMC3041S,1901,2015,115,4.19E-19,6.19E-08,0.735421928,0.438712358,0.730366536,-0.002999536,0.229292499
mi025.rwl.csv,MI025,HMC3077,HMC3077N,HMC3077S,1901,2003,103,4.08E-12,7.12E-05,0.347810089,0.249063517,0.853970355,0.007952166,0.145279715
mi025.rwl.csv,MI025,HMC3080,HMC3080N,HMC3080S,1901,2015,115,0.058007071,0.04638665,0.26977221,0.287799849,1.17250212,0.002793842,0.034651246
mi025.rwl.csv,MI025,HMC3119,HMC3119N,HMC3119S,1901,1943,43,0.471755244,0.042457312,0.272978171,0.278140286,1.051221612,-0.004699969,0.09663897
mi025.rwl.csv,MI025,HMC3161,HMC3161N,HMC3161S,1901,2000,100,0.046532257,0.005790424,0.31525863,0.161734074,1.8366448,0.014011365,0.075121322
